fecha;gvz;sma200;reg
2019.08.05;16.91;11.52;1
2019.08.06;16.02;11.54;1
2019.08.07;18.16;11.57;1
2019.08.08;17.53;11.60;1
2019.08.09;16.64;11.62;1
2019.08.12;18.46;11.65;1
2019.08.13;17.92;11.68;1
2019.08.14;18.19;11.70;1
2019.08.15;18.72;11.73;1
2019.08.16;16.86;11.75;1
2019.08.19;14.94;11.77;1
2019.08.20;15.42;11.78;1
2019.08.21;15.13;11.80;1
2019.08.22;15.35;11.81;1
2019.08.23;18.36;11.84;1
2019.08.26;17.54;11.86;1
2019.08.27;17.34;11.90;1
2019.08.28;16.83;11.92;1
2019.08.29;16.31;11.95;1
2019.08.30;15.45;11.96;1
2019.09.03;16.86;11.99;1
2019.09.04;17.27;12.01;1
2019.09.05;15.72;12.03;1
2019.09.06;14.75;12.04;1
2019.09.09;14.76;12.05;1
2019.09.10;14.62;12.06;1
2019.09.11;14.95;12.08;1
2019.09.12;15.07;12.09;1
2019.09.13;14.94;12.11;1
2019.09.16;16.07;12.13;1
2019.09.17;15.91;12.15;1
2019.09.18;15.10;12.17;1
2019.09.19;15.13;12.19;1
2019.09.20;16.79;12.22;1
2019.09.23;16.92;12.24;1
2019.09.24;17.22;12.27;1
2019.09.25;15.62;12.29;1
2019.09.26;15.11;12.30;1
2019.09.27;14.96;12.32;1
2019.09.30;15.37;12.34;1
2019.10.01;15.61;12.36;1
2019.10.02;15.75;12.39;1
2019.10.03;16.33;12.41;1
2019.10.04;15.26;12.43;1
2019.10.07;15.44;12.45;1
2019.10.08;16.21;12.47;1
2019.10.09;15.73;12.49;1
2019.10.10;15.70;12.49;1
2019.10.11;15.72;12.50;1
2019.10.14;15.65;12.50;1
2019.10.15;15.08;12.50;1
2019.10.16;14.94;12.51;1
2019.10.17;14.84;12.52;1
2019.10.18;14.85;12.52;1
2019.10.21;14.05;12.53;1
2019.10.22;13.67;12.54;1
2019.10.23;13.23;12.55;1
2019.10.24;13.97;12.56;1
2019.10.25;13.48;12.58;1
2019.10.28;13.78;12.59;1
2019.10.29;13.46;12.60;1
2019.10.30;13.17;12.61;1
2019.10.31;13.39;12.63;1
2019.11.01;12.86;12.63;1
2019.11.04;12.45;12.64;0
2019.11.05;12.43;12.65;0
2019.11.06;12.04;12.66;0
2019.11.07;12.35;12.67;0
2019.11.08;12.27;12.67;0
2019.11.11;12.87;12.68;1
2019.11.12;11.91;12.69;0
2019.11.13;11.56;12.69;0
2019.11.14;11.83;12.69;0
2019.11.15;11.23;12.70;0
2019.11.18;11.55;12.71;0
2019.11.19;11.50;12.71;0
2019.11.20;11.55;12.72;0
2019.11.21;11.37;12.73;0
2019.11.22;11.32;12.74;0
2019.11.25;11.15;12.74;0
2019.11.26;10.76;12.75;0
2019.11.27;10.30;12.75;0
2019.11.29;10.71;12.75;0
2019.12.02;10.77;12.76;0
2019.12.03;12.15;12.76;0
2019.12.04;11.57;12.76;0
2019.12.05;11.25;12.77;0
2019.12.06;10.73;12.77;0
2019.12.09;10.75;12.78;0
2019.12.10;10.33;12.78;0
2019.12.11;10.81;12.78;0
2019.12.12;10.95;12.79;0
2019.12.13;10.39;12.79;0
2019.12.16;10.39;12.79;0
2019.12.17;10.03;12.79;0
2019.12.18;10.04;12.79;0
2019.12.19;10.39;12.79;0
2019.12.20;9.69;12.79;0
2019.12.23;10.56;12.79;0
2019.12.24;11.93;12.80;0
2019.12.26;13.33;12.81;1
2019.12.27;12.32;12.83;0
2019.12.30;12.56;12.84;0
2019.12.31;12.63;12.85;0
2020.01.02;12.70;12.87;0
2020.01.03;13.46;12.88;1
2020.01.06;14.21;12.90;1
2020.01.07;14.01;12.92;1
2020.01.08;13.67;12.94;1
2020.01.09;12.54;12.95;0
2020.01.10;12.27;12.96;0
2020.01.13;10.91;12.96;0
2020.01.14;11.02;12.97;0
2020.01.15;11.75;12.97;0
2020.01.16;11.38;12.98;0
2020.01.17;11.31;12.99;0
2020.01.21;11.48;13.00;0
2020.01.22;11.16;13.00;0
2020.01.23;11.61;13.01;0
2020.01.24;12.48;13.03;0
2020.01.27;12.90;13.05;0
2020.01.28;11.89;13.06;0
2020.01.29;12.09;13.07;0
2020.01.30;12.23;13.09;0
2020.01.31;13.50;13.10;1
2020.02.03;12.48;13.12;0
2020.02.04;12.01;13.13;0
2020.02.05;11.32;13.14;0
2020.02.06;11.45;13.15;0
2020.02.07;11.30;13.16;0
2020.02.10;11.91;13.17;0
2020.02.11;11.48;13.19;0
2020.02.12;11.07;13.19;0
2020.02.13;11.59;13.21;0
2020.02.14;11.62;13.22;0
2020.02.18;13.02;13.24;0
2020.02.19;13.34;13.26;1
2020.02.20;13.35;13.28;1
2020.02.21;15.79;13.31;1
2020.02.24;17.58;13.35;1
2020.02.25;18.13;13.39;1
2020.02.26;16.48;13.43;1
2020.02.27;18.05;13.46;1
2020.02.28;21.27;13.52;1
2020.03.02;18.98;13.57;1
2020.03.03;22.01;13.63;1
2020.03.04;18.55;13.68;1
2020.03.05;22.43;13.75;1
2020.03.06;25.12;13.83;1
2020.03.09;31.29;13.94;1
2020.03.10;23.99;14.01;1
2020.03.11;26.74;14.10;1
2020.03.12;30.18;14.20;1
2020.03.13;37.43;14.35;1
2020.03.16;41.43;14.51;1
2020.03.17;45.27;14.68;1
2020.03.18;48.98;14.87;1
2020.03.19;39.48;15.01;1
2020.03.20;36.81;15.14;1
2020.03.23;41.16;15.29;1
2020.03.24;40.41;15.43;1
2020.03.25;40.56;15.58;1
2020.03.26;37.48;15.72;1
2020.03.27;34.89;15.84;1
2020.03.30;30.42;15.93;1
2020.03.31;29.19;16.02;1
2020.04.01;30.26;16.11;1
2020.04.02;31.91;16.20;1
2020.04.03;31.85;16.30;1
2020.04.06;35.76;16.40;1
2020.04.07;34.27;16.50;1
2020.04.08;29.98;16.56;1
2020.04.09;27.59;16.61;1
2020.04.13;28.41;16.68;1
2020.04.14;28.87;16.74;1
2020.04.15;27.39;16.80;1
2020.04.16;27.74;16.87;1
2020.04.17;26.96;16.92;1
2020.04.20;28.01;16.98;1
2020.04.21;30.62;17.06;1
2020.04.22;30.44;17.15;1
2020.04.23;30.25;17.23;1
2020.04.24;29.22;17.30;1
2020.04.27;26.75;17.37;1
2020.04.28;24.43;17.42;1
2020.04.29;24.16;17.47;1
2020.04.30;24.24;17.52;1
2020.05.01;24.25;17.56;1
2020.05.04;23.68;17.59;1
2020.05.05;24.97;17.63;1
2020.05.06;24.47;17.68;1
2020.05.07;26.15;17.74;1
2020.05.08;24.89;17.79;1
2020.05.11;23.55;17.84;1
2020.05.12;22.45;17.89;1
2020.05.13;22.71;17.94;1
2020.05.14;24.15;17.99;1
2020.05.15;23.63;18.04;1
2020.05.18;22.81;18.07;1
2020.05.19;21.33;18.10;1
2020.05.20;20.12;18.12;1
2020.05.21;19.74;18.14;1
2020.05.22;18.95;18.14;1
2020.05.26;18.57;18.15;1
2020.05.27;18.51;18.16;1
2020.05.28;18.10;18.16;0
2020.05.29;18.15;18.16;0
2020.06.01;18.06;18.16;0
2020.06.02;18.10;18.15;0
2020.06.03;18.47;18.16;1
2020.06.04;18.05;18.18;0
2020.06.05;18.17;18.19;0
2020.06.08;17.94;18.20;0
2020.06.09;19.00;18.22;1
2020.06.10;20.75;18.23;1
2020.06.11;23.04;18.26;1
2020.06.12;20.39;18.28;1
2020.06.15;20.11;18.29;1
2020.06.16;19.29;18.31;1
2020.06.17;18.88;18.33;1
2020.06.18;18.31;18.33;0
2020.06.19;18.27;18.34;0
2020.06.22;19.55;18.36;1
2020.06.23;20.51;18.39;1
2020.06.24;20.01;18.41;1
2020.06.25;19.73;18.44;1
2020.06.26;20.52;18.47;1
2020.06.29;19.26;18.49;1
2020.06.30;19.65;18.51;1
2020.07.01;18.85;18.52;1
2020.07.02;17.70;18.53;0
2020.07.06;17.42;18.54;0
2020.07.07;17.37;18.56;0
2020.07.08;17.74;18.56;0
2020.07.09;17.39;18.56;0
2020.07.10;16.64;18.56;0
2020.07.13;16.53;18.56;0
2020.07.14;16.00;18.57;0
2020.07.15;15.36;18.57;0
2020.07.16;15.37;18.57;0
2020.07.17;15.09;18.57;0
2020.07.20;15.30;18.57;0
2020.07.21;16.67;18.57;0
2020.07.22;22.45;18.60;1
2020.07.23;21.99;18.64;1
2020.07.24;21.61;18.66;1
2020.07.27;25.52;18.71;1
2020.07.28;28.96;18.78;1
2020.07.29;26.79;18.83;1
2020.07.30;24.13;18.88;1
2020.07.31;24.46;18.92;1
2020.08.03;23.56;18.97;1
2020.08.04;26.30;19.02;1
2020.08.05;25.69;19.08;1
2020.08.06;27.36;19.14;1
2020.08.07;26.22;19.21;1
2020.08.10;23.89;19.26;1
2020.08.11;27.48;19.33;1
2020.08.12;25.85;19.39;1
2020.08.13;25.82;19.45;1
2020.08.14;23.53;19.50;1
2020.08.17;26.35;19.57;1
2020.08.18;26.46;19.63;1
2020.08.19;28.15;19.71;1
2020.08.20;25.91;19.78;1
2020.08.21;25.96;19.84;1
2020.08.24;23.86;19.90;1
2020.08.25;22.76;19.95;1
2020.08.26;24.79;20.02;1
2020.08.27;23.08;20.07;1
2020.08.28;23.19;20.12;1
2020.08.31;24.32;20.19;1
2020.09.01;23.00;20.24;1
2020.09.02;23.57;20.31;1
2020.09.03;23.68;20.37;1
2020.09.04;21.98;20.42;1
2020.09.08;22.49;20.47;1
2020.09.09;21.66;20.53;1
2020.09.10;21.26;20.57;1
2020.09.11;20.20;20.62;0
2020.09.14;20.91;20.67;1
2020.09.15;20.32;20.72;0
2020.09.16;20.08;20.77;0
2020.09.17;19.95;20.81;0
2020.09.18;20.22;20.85;0
2020.09.21;21.60;20.90;1
2020.09.22;21.63;20.96;1
2020.09.23;23.43;21.02;1
2020.09.24;23.41;21.08;1
2020.09.25;22.09;21.14;1
2020.09.28;22.01;21.20;1
2020.09.29;23.28;21.26;1
2020.09.30;22.07;21.32;1
2020.10.01;22.39;21.38;1
2020.10.02;22.59;21.44;1
2020.10.05;22.13;21.50;1
2020.10.06;22.79;21.56;1
2020.10.07;23.28;21.63;1
2020.10.08;21.96;21.69;1
2020.10.09;22.44;21.74;1
2020.10.12;22.66;21.79;1
2020.10.13;23.17;21.84;1
2020.10.14;21.88;21.89;0
2020.10.15;21.73;21.93;0
2020.10.16;20.29;21.97;0
2020.10.19;21.33;22.01;0
2020.10.20;21.54;22.05;0
2020.10.21;22.66;22.09;1
2020.10.22;21.38;22.13;0
2020.10.23;21.04;22.17;0
2020.10.26;20.93;22.21;0
2020.10.27;20.41;22.26;0
2020.10.28;21.93;22.32;0
2020.10.29;21.90;22.37;0
2020.10.30;23.26;22.43;1
2020.11.02;23.74;22.49;1
2020.11.03;23.32;22.55;1
2020.11.04;20.49;22.60;0
2020.11.05;22.00;22.65;0
2020.11.06;21.10;22.69;0
2020.11.09;21.86;22.74;0
2020.11.10;20.46;22.78;0
2020.11.11;19.14;22.81;0
2020.11.12;18.98;22.85;0
2020.11.13;17.74;22.87;0
2020.11.16;18.31;22.90;0
2020.11.17;17.54;22.92;0
2020.11.18;17.67;22.96;0
2020.11.19;17.96;22.99;0
2020.11.20;17.72;23.02;0
2020.11.23;18.98;23.06;0
2020.11.24;20.09;23.10;0
2020.11.25;19.75;23.14;0
2020.11.27;19.09;23.18;0
2020.11.30;19.69;23.22;0
2020.12.01;19.61;23.25;0
2020.12.02;19.42;23.28;0
2020.12.03;19.61;23.32;0
2020.12.04;18.95;23.33;0
2020.12.07;19.79;23.34;0
2020.12.08;19.86;23.35;0
2020.12.09;20.26;23.37;0
2020.12.10;19.66;23.38;0
2020.12.11;19.24;23.37;0
2020.12.14;19.43;23.37;0
2020.12.15;19.75;23.36;0
2020.12.16;19.39;23.36;0
2020.12.17;20.10;23.35;0
2020.12.18;19.58;23.32;0
2020.12.21;19.80;23.27;0
2020.12.22;19.50;23.24;0
2020.12.23;18.87;23.20;0
2020.12.24;18.99;23.15;0
2020.12.28;20.20;23.06;0
2020.12.29;19.53;22.95;0
2020.12.30;20.06;22.83;0
2020.12.31;20.79;22.69;0
2021.01.04;21.86;22.60;0
2021.01.05;22.14;22.52;0
2021.01.06;21.70;22.43;0
2021.01.07;20.66;22.33;0
2021.01.08;22.16;22.24;0
2021.01.11;20.65;22.15;0
2021.01.12;20.01;22.08;0
2021.01.13;18.80;22.02;0
2021.01.14;19.21;21.97;0
2021.01.15;19.04;21.91;0
2021.01.19;18.87;21.85;0
2021.01.20;18.95;21.78;0
2021.01.21;18.85;21.70;0
2021.01.22;18.42;21.62;0
2021.01.25;18.51;21.56;0
2021.01.26;17.88;21.51;0
2021.01.27;18.47;21.46;0
2021.01.28;19.38;21.42;0
2021.01.29;20.64;21.38;0
2021.02.01;21.81;21.35;1
2021.02.02;19.61;21.32;0
2021.02.03;18.45;21.27;0
2021.02.04;19.30;21.21;0
2021.02.05;18.70;21.15;0
2021.02.08;18.45;21.09;0
2021.02.09;18.35;21.04;0
2021.02.10;18.57;21.00;0
2021.02.11;18.31;20.97;0
2021.02.12;18.08;20.94;0
2021.02.16;19.57;20.92;0
2021.02.17;20.49;20.90;0
2021.02.18;19.66;20.88;0
2021.02.19;19.26;20.85;0
2021.02.22;19.12;20.82;0
2021.02.23;18.30;20.78;0
2021.02.24;18.31;20.75;0
2021.02.25;21.26;20.74;1
2021.02.26;21.08;20.73;1
2021.03.01;21.33;20.72;1
2021.03.02;20.06;20.70;0
2021.03.03;20.93;20.69;1
2021.03.04;21.61;20.68;1
2021.03.05;20.21;20.68;0
2021.03.08;20.64;20.68;0
2021.03.09;19.54;20.68;0
2021.03.10;18.55;20.68;0
2021.03.11;18.21;20.68;0
2021.03.12;18.36;20.68;0
2021.03.15;17.86;20.67;0
2021.03.16;17.93;20.67;0
2021.03.17;17.24;20.67;0
2021.03.18;17.79;20.67;0
2021.03.19;16.57;20.66;0
2021.03.22;16.47;20.65;0
2021.03.23;16.69;20.64;0
2021.03.24;15.70;20.63;0
2021.03.25;15.58;20.61;0
2021.03.26;15.48;20.59;0
2021.03.29;17.23;20.56;0
2021.03.30;18.30;20.55;0
2021.03.31;17.07;20.53;0
2021.04.01;16.74;20.52;0
2021.04.05;17.08;20.51;0
2021.04.06;16.76;20.50;0
2021.04.07;16.11;20.49;0
2021.04.08;15.72;20.47;0
2021.04.09;15.30;20.45;0
2021.04.12;14.88;20.42;0
2021.04.13;14.26;20.39;0
2021.04.14;14.69;20.37;0
2021.04.15;15.36;20.35;0
2021.04.16;15.32;20.32;0
2021.04.19;16.01;20.31;0
2021.04.20;15.59;20.30;0
2021.04.21;16.41;20.29;0
2021.04.22;16.05;20.29;0
2021.04.23;15.74;20.28;0
2021.04.26;15.51;20.27;0
2021.04.27;14.77;20.26;0
2021.04.28;14.79;20.25;0
2021.04.29;14.54;20.24;0
2021.04.30;14.58;20.24;0
2021.05.03;15.65;20.24;0
2021.05.04;15.91;20.24;0
2021.05.05;15.70;20.25;0
2021.05.06;16.57;20.25;0
2021.05.07;16.46;20.22;0
2021.05.10;17.19;20.19;0
2021.05.11;17.17;20.17;0
2021.05.12;17.56;20.13;0
2021.05.13;17.10;20.07;0
2021.05.14;16.75;20.02;0
2021.05.17;17.62;19.99;0
2021.05.18;17.00;19.95;0
2021.05.19;17.79;19.92;0
2021.05.20;17.29;19.88;0
2021.05.21;16.47;19.83;0
2021.05.24;16.91;19.78;0
2021.05.25;17.09;19.73;0
2021.05.26;16.81;19.70;0
2021.05.27;16.15;19.64;0
2021.05.28;16.08;19.59;0
2021.06.01;16.09;19.54;0
2021.06.02;15.65;19.50;0
2021.06.03;15.95;19.45;0
2021.06.04;15.83;19.40;0
2021.06.07;15.57;19.34;0
2021.06.08;15.59;19.28;0
2021.06.09;15.43;19.23;0
2021.06.10;15.50;19.19;0
2021.06.11;15.21;19.15;0
2021.06.14;16.13;19.11;0
2021.06.15;16.26;19.07;0
2021.06.16;16.30;19.04;0
2021.06.17;17.66;19.01;0
2021.06.18;17.90;18.98;0
2021.06.21;16.91;18.95;0
2021.06.22;16.66;18.91;0
2021.06.23;16.20;18.88;0
2021.06.24;15.70;18.85;0
2021.06.25;15.29;18.82;0
2021.06.28;15.36;18.79;0
2021.06.29;16.19;18.77;0
2021.06.30;15.97;18.74;0
2021.07.01;15.80;18.72;0
2021.07.02;15.28;18.70;0
2021.07.06;15.45;18.68;0
2021.07.07;15.21;18.65;0
2021.07.08;15.82;18.62;0
2021.07.09;15.27;18.59;0
2021.07.12;15.04;18.55;0
2021.07.13;14.84;18.50;0
2021.07.14;14.79;18.47;0
2021.07.15;15.01;18.43;0
2021.07.16;14.60;18.39;0
2021.07.19;15.96;18.36;0
2021.07.20;15.01;18.32;0
2021.07.21;15.01;18.28;0
2021.07.22;14.51;18.25;0
2021.07.23;14.53;18.20;0
2021.07.26;15.20;18.16;0
2021.07.27;15.51;18.13;0
2021.07.28;15.61;18.10;0
2021.07.29;15.21;18.06;0
2021.07.30;15.09;18.02;0
2021.08.02;15.23;17.99;0
2021.08.03;15.09;17.95;0
2021.08.04;14.88;17.93;0
2021.08.05;14.84;17.89;0
2021.08.06;15.90;17.87;0
2021.08.09;17.26;17.84;0
2021.08.10;16.93;17.82;0
2021.08.11;15.83;17.79;0
2021.08.12;15.67;17.76;0
2021.08.13;15.15;17.74;0
2021.08.16;15.62;17.71;0
2021.08.17;16.10;17.68;0
2021.08.18;15.80;17.64;0
2021.08.19;15.91;17.60;0
2021.08.20;15.34;17.56;0
2021.08.23;15.84;17.54;0
2021.08.24;15.45;17.51;0
2021.08.25;15.90;17.48;0
2021.08.26;16.44;17.45;0
2021.08.27;15.27;17.43;0
2021.08.30;15.52;17.41;0
2021.08.31;15.47;17.39;0
2021.09.01;15.12;17.38;0
2021.09.02;14.76;17.36;0
2021.09.03;14.95;17.35;0
2021.09.07;15.36;17.34;0
2021.09.08;15.14;17.32;0
2021.09.09;15.10;17.31;0
2021.09.10;15.15;17.29;0
2021.09.13;15.09;17.26;0
2021.09.14;15.02;17.24;0
2021.09.15;15.14;17.22;0
2021.09.16;15.92;17.20;0
2021.09.17;15.92;17.18;0
2021.09.20;16.85;17.17;0
2021.09.21;16.46;17.15;0
2021.09.22;16.41;17.14;0
2021.09.23;16.82;17.13;0
2021.09.24;16.44;17.11;0
2021.09.27;16.20;17.09;0
2021.09.28;16.78;17.08;0
2021.09.29;17.39;17.07;1
2021.09.30;17.16;17.05;1
2021.10.01;16.33;17.04;0
2021.10.04;16.77;17.02;0
2021.10.05;16.56;17.01;0
2021.10.06;16.58;16.99;0
2021.10.07;16.29;16.97;0
2021.10.08;15.67;16.96;0
2021.10.11;15.56;16.94;0
2021.10.12;15.10;16.92;0
2021.10.13;15.51;16.90;0
2021.10.14;15.34;16.87;0
2021.10.15;15.06;16.85;0
2021.10.18;15.53;16.82;0
2021.10.19;15.32;16.79;0
2021.10.20;15.27;16.76;0
2021.10.21;15.15;16.72;0
2021.10.22;15.74;16.70;0
2021.10.25;16.73;16.67;1
2021.10.26;15.96;16.65;0
2021.10.27;16.08;16.63;0
2021.10.28;15.80;16.61;0
2021.10.29;16.07;16.60;0
2021.11.01;16.31;16.58;0
2021.11.02;16.47;16.57;0
2021.11.03;16.28;16.56;0
2021.11.04;15.87;16.54;0
2021.11.05;16.64;16.54;1
2021.11.08;16.66;16.53;1
2021.11.09;16.76;16.52;1
2021.11.10;16.80;16.51;1
2021.11.11;16.95;16.50;1
2021.11.12;16.85;16.48;1
2021.11.15;17.00;16.46;1
2021.11.16;16.67;16.44;1
2021.11.17;16.69;16.43;1
2021.11.18;16.25;16.42;0
2021.11.19;15.99;16.40;0
2021.11.22;16.59;16.40;1
2021.11.23;16.81;16.39;1
2021.11.24;16.75;16.38;1
2021.11.26;17.99;16.38;1
2021.11.29;17.55;16.37;1
2021.11.30;17.99;16.37;1
2021.12.01;18.39;16.36;1
2021.12.02;18.45;16.35;1
2021.12.03;17.92;16.34;1
2021.12.06;17.44;16.33;1
2021.12.07;17.02;16.33;1
2021.12.08;16.48;16.32;1
2021.12.09;16.70;16.30;1
2021.12.10;15.35;16.27;0
2021.12.13;15.97;16.24;0
2021.12.14;16.41;16.22;1
2021.12.15;15.54;16.20;0
2021.12.16;15.22;16.16;0
2021.12.17;15.07;16.14;0
2021.12.20;15.77;16.11;0
2021.12.21;15.42;16.09;0
2021.12.22;14.94;16.08;0
2021.12.23;14.62;16.06;0
2021.12.27;15.44;16.04;0
2021.12.28;15.06;16.03;0
2021.12.29;15.13;16.01;0
2021.12.30;14.77;16.00;0
2021.12.31;14.61;15.99;0
2022.01.03;15.34;15.98;0
2022.01.04;15.33;15.97;0
2022.01.05;16.21;15.97;1
2022.01.06;15.87;15.97;0
2022.01.07;15.04;15.97;0
2022.01.10;15.56;15.97;0
2022.01.11;15.21;15.96;0
2022.01.12;15.32;15.95;0
2022.01.13;15.17;15.94;0
2022.01.14;14.73;15.93;0
2022.01.18;15.09;15.92;0
2022.01.19;15.64;15.91;0
2022.01.20;15.09;15.91;0
2022.01.21;15.20;15.90;0
2022.01.24;16.30;15.91;1
2022.01.25;16.47;15.92;1
2022.01.26;16.42;15.93;1
2022.01.27;17.15;15.94;1
2022.01.28;17.12;15.95;1
2022.01.31;16.70;15.95;1
2022.02.01;16.50;15.96;1
2022.02.02;15.66;15.96;0
2022.02.03;16.01;15.96;1
2022.02.04;15.53;15.95;0
2022.02.07;16.15;15.96;1
2022.02.08;15.86;15.96;0
2022.02.09;15.63;15.96;0
2022.02.10;15.92;15.97;0
2022.02.11;17.81;15.98;1
2022.02.14;18.95;16.00;1
2022.02.15;17.70;16.02;1
2022.02.16;18.07;16.03;1
2022.02.17;19.79;16.05;1
2022.02.18;18.54;16.06;1
2022.02.22;17.93;16.06;1
2022.02.23;17.69;16.07;1
2022.02.24;18.12;16.07;1
2022.02.25;18.40;16.08;1
2022.02.28;20.97;16.09;1
2022.03.01;22.70;16.12;1
2022.03.02;21.85;16.15;1
2022.03.03;22.94;16.18;1
2022.03.04;26.29;16.22;1
2022.03.07;29.67;16.28;1
2022.03.08;31.70;16.36;1
2022.03.09;28.01;16.41;1
2022.03.10;26.08;16.46;1
2022.03.11;24.73;16.50;1
2022.03.14;24.08;16.54;1
2022.03.15;23.80;16.57;1
2022.03.16;22.51;16.61;1
2022.03.17;22.23;16.64;1
2022.03.18;22.00;16.67;1
2022.03.21;21.89;16.70;1
2022.03.22;20.58;16.72;1
2022.03.23;23.41;16.76;1
2022.03.24;24.07;16.81;1
2022.03.25;24.68;16.85;1
2022.03.28;23.20;16.89;1
2022.03.29;21.28;16.92;1
2022.03.30;21.08;16.94;1
2022.03.31;20.25;16.96;1
2022.04.01;19.08;16.97;1
2022.04.04;19.22;16.98;1
2022.04.05;18.47;16.98;1
2022.04.06;18.88;16.99;1
2022.04.07;18.43;17.01;1
2022.04.08;18.37;17.02;1
2022.04.11;19.25;17.04;1
2022.04.12;19.37;17.06;1
2022.04.13;18.70;17.07;1
2022.04.14;17.71;17.08;1
2022.04.18;19.07;17.10;1
2022.04.19;18.19;17.11;1
2022.04.20;18.15;17.12;1
2022.04.21;18.22;17.14;1
2022.04.22;18.97;17.16;1
2022.04.25;19.47;17.18;1
2022.04.26;19.23;17.20;1
2022.04.27;19.16;17.22;1
2022.04.28;19.00;17.24;1
2022.04.29;19.83;17.26;1
2022.05.02;20.06;17.29;1
2022.05.03;19.71;17.31;1
2022.05.04;18.81;17.33;1
2022.05.05;19.36;17.35;1
2022.05.06;18.71;17.37;1
2022.05.09;20.49;17.40;1
2022.05.10;20.02;17.43;1
2022.05.11;20.26;17.45;1
2022.05.12;21.51;17.48;1
2022.05.13;21.20;17.51;1
2022.05.16;21.16;17.54;1
2022.05.17;20.05;17.56;1
2022.05.18;19.69;17.59;1
2022.05.19;20.25;17.61;1
2022.05.20;19.31;17.64;1
2022.05.23;19.63;17.65;1
2022.05.24;19.13;17.66;1
2022.05.25;18.27;17.67;1
2022.05.26;17.81;17.68;1
2022.05.27;17.50;17.69;0
2022.05.31;17.19;17.70;0
2022.06.01;16.94;17.71;0
2022.06.02;17.13;17.71;0
2022.06.03;16.51;17.72;0
2022.06.06;16.81;17.72;0
2022.06.07;16.64;17.73;0
2022.06.08;16.04;17.73;0
2022.06.09;16.29;17.73;0
2022.06.10;17.58;17.74;0
2022.06.13;20.84;17.76;1
2022.06.14;21.99;17.80;1
2022.06.15;19.40;17.81;1
2022.06.16;20.65;17.84;1
2022.06.17;20.28;17.87;1
2022.06.21;18.24;17.88;1
2022.06.22;18.29;17.90;1
2022.06.23;18.65;17.92;1
2022.06.24;17.92;17.93;0
2022.06.27;17.88;17.94;0
2022.06.28;17.95;17.96;0
2022.06.29;18.08;17.97;1
2022.06.30;19.61;18.00;1
2022.07.01;20.17;18.02;1
2022.07.05;21.33;18.05;1
2022.07.06;21.91;18.08;1
2022.07.07;20.50;18.10;1
2022.07.08;19.41;18.11;1
2022.07.11;19.72;18.13;1
2022.07.12;19.78;18.14;1
2022.07.13;18.36;18.15;1
2022.07.14;19.60;18.17;1
2022.07.15;19.27;18.18;1
2022.07.18;19.42;18.19;1
2022.07.19;18.63;18.20;1
2022.07.20;19.26;18.21;1
2022.07.21;18.71;18.22;1
2022.07.22;18.30;18.23;1
2022.07.25;18.30;18.24;1
2022.07.26;18.06;18.25;0
2022.07.27;17.39;18.26;0
2022.07.28;16.84;18.27;0
2022.07.29;16.49;18.27;0
2022.08.01;17.52;18.28;0
2022.08.02;17.34;18.29;0
2022.08.03;16.76;18.30;0
2022.08.04;16.95;18.31;0
2022.08.05;16.37;18.31;0
2022.08.08;16.76;18.32;0
2022.08.09;16.69;18.33;0
2022.08.10;16.27;18.33;0
2022.08.11;15.81;18.33;0
2022.08.12;15.22;18.32;0
2022.08.15;15.37;18.32;0
2022.08.16;15.27;18.32;0
2022.08.17;15.32;18.31;0
2022.08.18;15.36;18.31;0
2022.08.19;15.91;18.31;0
2022.08.22;16.57;18.31;0
2022.08.23;15.80;18.31;0
2022.08.24;15.90;18.30;0
2022.08.25;15.57;18.30;0
2022.08.26;15.42;18.29;0
2022.08.29;16.02;18.29;0
2022.08.30;16.52;18.28;0
2022.08.31;17.02;18.29;0
2022.09.01;17.80;18.29;0
2022.09.02;16.88;18.29;0
2022.09.06;17.68;18.30;0
2022.09.07;16.77;18.30;0
2022.09.08;16.40;18.30;0
2022.09.09;15.91;18.30;0
2022.09.12;15.79;18.29;0
2022.09.13;16.93;18.29;0
2022.09.14;17.17;18.29;0
2022.09.15;19.66;18.30;1
2022.09.16;18.31;18.30;1
2022.09.19;18.37;18.30;1
2022.09.20;18.59;18.30;1
2022.09.21;18.48;18.30;1
2022.09.22;17.93;18.31;0
2022.09.23;19.42;18.32;1
2022.09.26;20.26;18.34;1
2022.09.27;19.26;18.35;1
2022.09.28;19.27;18.37;1
2022.09.29;19.78;18.39;1
2022.09.30;19.52;18.40;1
2022.10.03;20.29;18.43;1
2022.10.04;19.55;18.45;1
2022.10.05;19.69;18.47;1
2022.10.06;19.67;18.49;1
2022.10.07;19.66;18.51;1
2022.10.10;20.54;18.54;1
2022.10.11;20.59;18.57;1
2022.10.12;20.40;18.60;1
2022.10.13;20.07;18.62;1
2022.10.14;20.07;18.65;1
2022.10.17;19.96;18.67;1
2022.10.18;19.19;18.69;1
2022.10.19;19.41;18.71;1
2022.10.20;19.23;18.73;1
2022.10.21;19.05;18.75;1
2022.10.24;19.58;18.77;1
2022.10.25;19.33;18.79;1
2022.10.26;18.67;18.80;0
2022.10.27;18.51;18.82;0
2022.10.28;18.01;18.83;0
2022.10.31;18.27;18.85;0
2022.11.01;18.45;18.87;0
2022.11.02;17.84;18.88;0
2022.11.03;18.03;18.89;0
2022.11.04;18.03;18.91;0
